========================================
       DATABASE CONTENTS SUMMARY
========================================

[ADMINS] Total: 2
 - ID: 1 | User: admin
 - ID: 2 | User: keerthi

[DRIVERS] Total: 1000
 - First 5 drivers:
   * D001: John Doe
   * D002: Alice Smith
   * D003: Bob Johnson
   * D004: Charlie Brown
   * D005: David Wilson

[DRIVER DATA] Total Data Points: 2174
Time       | DriverID   | Speed    | Accel  | Brake  | Risk  | Pred      
18:59:13   | 839        | 53.9     | 1.7    | 1.5    | 30.0  | SAFE      
18:59:13   | 777        | 43.9     | 2.6    | 2.6    | 20.0  | SAFE      
18:59:13   | 755        | 76.7     | 5.0    | 4.5    | 51.0  | MODERATE  
18:59:13   | 737        | 60.1     | 3.8    | 5.0    | 46.0  | MODERATE  
18:59:13   | 716        | 52.7     | 2.5    | 2.9    | 22.0  | SAFE      
18:59:12   | 665        | 44.6     | 1.3    | 2.6    | 15.0  | SAFE      
18:59:12   | 645        | 75.2     | 4.3    | 5.9    | 63.0  | MODERATE  
18:59:12   | 627        | 58.7     | 2.3    | 1.1    | 26.0  | SAFE      
18:59:12   | 619        | 51.6     | 1.2    | 1.4    | 10.0  | SAFE      
18:59:12   | 614        | 52.6     | 2.8    | 2.1    | 25.0  | SAFE      
18:59:12   | 593        | 56.4     | 1.7    | 2.0    | 29.0  | SAFE      
18:59:12   | 479        | 54.9     | 2.8    | 1.4    | 20.0  | SAFE      
18:59:12   | 367        | 46.3     | 2.8    | 2.4    | 22.0  | SAFE      
18:59:12   | 354        | 101.2    | 7.6    | 6.0    | 89.0  | AGGRESSIVE
18:59:12   | 331        | 41.6     | 1.9    | 1.9    | 10.0  | SAFE      
18:59:12   | 282        | 53.4     | 1.8    | 1.9    | 21.0  | SAFE      
18:59:12   | 277        | 56.2     | 2.6    | 2.5    | 1.0   | SAFE      
18:59:12   | 257        | 40.2     | 1.5    | 1.4    | 30.0  | SAFE      
18:59:12   | 179        | 40.9     | 2.0    | 2.3    | 25.0  | SAFE      
18:59:11   | 88         | 101.2    | 6.5    | 8.5    | 89.0  | AGGRESSIVE
18:59:11   | 60         | 76.4     | 4.3    | 4.7    | 42.0  | MODERATE  
18:58:13   | 986        | 57.4     | 2.3    | 1.0    | 7.0   | SAFE      
18:58:13   | 981        | 78.2     | 3.2    | 3.6    | 40.0  | MODERATE  
18:58:13   | 910        | 78.4     | 5.6    | 5.3    | 51.0  | MODERATE  
18:58:13   | 904        | 42.8     | 1.6    | 2.6    | 8.0   | SAFE      
18:58:13   | 878        | 71.1     | 5.2    | 4.3    | 62.0  | MODERATE  
18:58:13   | 866        | 44.6     | 2.6    | 1.9    | 26.0  | SAFE      
18:58:13   | 865        | 46.2     | 2.7    | 1.8    | 0.0   | SAFE      
18:58:13   | 860        | 41.4     | 2.2    | 1.8    | 6.0   | SAFE      
18:58:13   | 786        | 67.4     | 4.9    | 5.0    | 70.0  | MODERATE  
18:58:13   | 766        | 59.0     | 1.9    | 1.9    | 6.0   | SAFE      
18:58:13   | 760        | 51.8     | 2.6    | 2.2    | 3.0   | SAFE      
18:58:13   | 744        | 51.1     | 2.8    | 2.9    | 24.0  | SAFE      
18:58:13   | 733        | 97.0     | 7.5    | 7.9    | 94.0  | AGGRESSIVE
18:58:13   | 714        | 77.7     | 5.4    | 5.4    | 36.0  | MODERATE  
18:58:12   | 691        | 43.6     | 2.5    | 2.1    | 24.0  | SAFE      
18:58:12   | 652        | 63.1     | 5.1    | 5.5    | 44.0  | MODERATE  
18:58:12   | 596        | 42.2     | 1.8    | 2.8    | 28.0  | SAFE      
18:58:12   | 553        | 49.3     | 1.5    | 2.0    | 15.0  | SAFE      
18:58:12   | 550        | 93.8     | 7.8    | 7.1    | 88.0  | AGGRESSIVE
18:58:12   | 539        | 65.8     | 5.6    | 3.0    | 47.0  | MODERATE  
18:58:12   | 525        | 91.1     | 7.6    | 9.0    | 72.0  | AGGRESSIVE
18:58:12   | 503        | 64.0     | 5.0    | 4.6    | 39.0  | MODERATE  
18:58:12   | 501        | 45.8     | 2.4    | 2.2    | 25.0  | SAFE      
18:58:12   | 491        | 45.9     | 2.4    | 1.4    | 22.0  | SAFE      
18:58:12   | 458        | 49.1     | 2.1    | 2.0    | 26.0  | SAFE      
18:58:12   | 345        | 49.1     | 1.3    | 1.4    | 23.0  | SAFE      
18:58:12   | 310        | 50.1     | 1.8    | 2.5    | 8.0   | SAFE      
18:58:12   | 300        | 44.5     | 1.3    | 1.5    | 26.0  | SAFE      
18:58:12   | 259        | 117.3    | 6.9    | 7.2    | 76.0  | AGGRESSIVE
18:58:12   | 244        | 52.0     | 1.8    | 1.7    | 15.0  | SAFE      
18:58:12   | 242        | 58.6     | 2.0    | 1.6    | 1.0   | SAFE      
18:58:12   | 238        | 64.5     | 4.6    | 5.6    | 65.0  | MODERATE  
18:58:12   | 203        | 86.3     | 7.0    | 7.7    | 76.0  | AGGRESSIVE
18:58:12   | 194        | 68.0     | 4.6    | 4.8    | 53.0  | MODERATE  
18:58:12   | 169        | 52.0     | 1.0    | 2.1    | 9.0   | SAFE      
18:58:12   | 153        | 50.2     | 1.7    | 1.9    | 15.0  | SAFE      
18:58:12   | 149        | 41.0     | 2.4    | 2.7    | 23.0  | SAFE      
18:58:12   | 142        | 116.5    | 9.7    | 6.7    | 77.0  | AGGRESSIVE
18:57:13   | 988        | 41.0     | 1.5    | 2.5    | 20.0  | SAFE      
18:57:13   | 983        | 65.6     | 4.6    | 3.6    | 37.0  | MODERATE  
18:57:13   | 935        | 62.1     | 5.7    | 5.0    | 62.0  | MODERATE  
18:57:13   | 925        | 47.4     | 2.9    | 2.0    | 28.0  | SAFE      
18:57:13   | 905        | 51.5     | 2.6    | 1.8    | 21.0  | SAFE      
18:57:13   | 876        | 42.4     | 1.7    | 1.7    | 16.0  | SAFE      
18:57:13   | 826        | 56.4     | 2.9    | 1.4    | 30.0  | SAFE      
18:57:13   | 821        | 59.2     | 2.0    | 2.0    | 21.0  | SAFE      
18:57:13   | 780        | 60.6     | 5.7    | 3.3    | 62.0  | MODERATE  
18:57:13   | 739        | 111.6    | 9.1    | 9.9    | 87.0  | AGGRESSIVE
18:57:13   | 714        | 75.3     | 3.5    | 4.1    | 69.0  | MODERATE  
18:57:12   | 697        | 52.6     | 2.3    | 1.5    | 20.0  | SAFE      
18:57:12   | 667        | 56.3     | 2.4    | 1.8    | 29.0  | SAFE      
18:57:12   | 662        | 76.5     | 3.9    | 3.1    | 54.0  | MODERATE  
18:57:12   | 657        | 40.4     | 2.9    | 1.5    | 28.0  | SAFE      
18:57:12   | 625        | 73.7     | 5.0    | 4.4    | 56.0  | MODERATE  
18:57:12   | 617        | 42.6     | 1.4    | 2.1    | 18.0  | SAFE      
18:57:12   | 570        | 52.2     | 2.8    | 2.5    | 5.0   | SAFE      
18:57:12   | 435        | 52.9     | 2.3    | 1.4    | 13.0  | SAFE      
18:57:12   | 406        | 50.4     | 2.8    | 2.9    | 8.0   | SAFE      
18:57:12   | 384        | 48.6     | 2.3    | 2.7    | 14.0  | SAFE      
18:57:12   | 365        | 51.3     | 2.9    | 2.9    | 20.0  | SAFE      
18:57:12   | 318        | 47.9     | 1.4    | 1.4    | 24.0  | SAFE      
18:57:12   | 303        | 65.3     | 3.7    | 4.9    | 70.0  | MODERATE  
18:57:12   | 273        | 58.2     | 2.5    | 1.7    | 5.0   | SAFE      
18:57:12   | 249        | 42.5     | 2.0    | 1.4    | 12.0  | SAFE      
18:57:12   | 248        | 52.9     | 2.3    | 2.2    | 30.0  | SAFE      
18:57:12   | 197        | 78.8     | 3.2    | 6.0    | 61.0  | MODERATE  
18:57:12   | 147        | 58.5     | 1.5    | 2.9    | 24.0  | SAFE      
18:57:12   | 144        | 58.7     | 2.1    | 1.2    | 3.0   | SAFE      
18:57:11   | 121        | 59.4     | 1.2    | 1.2    | 18.0  | SAFE      
18:57:11   | 105        | 44.9     | 2.3    | 2.2    | 29.0  | SAFE      
18:57:11   | 98         | 41.5     | 1.5    | 2.3    | 11.0  | SAFE      
18:57:11   | 56         | 44.7     | 1.5    | 1.6    | 14.0  | SAFE      
18:57:11   | 30         | 73.3     | 5.9    | 4.6    | 48.0  | MODERATE  
18:57:11   | 24         | 41.3     | 2.8    | 2.4    | 10.0  | SAFE      
18:57:11   | 5          | 67.4     | 3.9    | 4.2    | 55.0  | MODERATE  
18:56:13   | 1000       | 93.6     | 9.7    | 9.1    | 76.0  | AGGRESSIVE
18:56:13   | 975        | 72.3     | 4.3    | 3.1    | 53.0  | MODERATE  
18:56:13   | 942        | 57.2     | 2.2    | 1.5    | 16.0  | SAFE      
18:56:13   | 930        | 40.0     | 1.2    | 1.6    | 0.0   | SAFE      
18:56:13   | 904        | 51.1     | 2.9    | 2.0    | 13.0  | SAFE      
18:56:13   | 890        | 64.4     | 5.0    | 4.4    | 64.0  | MODERATE  
18:56:13   | 888        | 58.9     | 2.5    | 2.9    | 9.0   | SAFE      
18:56:13   | 868        | 79.9     | 5.4    | 3.1    | 69.0  | MODERATE  
18:56:13   | 868        | 74.8     | 4.8    | 4.5    | 48.0  | MODERATE  
18:56:13   | 845        | 71.0     | 3.0    | 4.8    | 54.0  | MODERATE  
18:56:13   | 843        | 66.6     | 3.4    | 4.3    | 43.0  | MODERATE  
18:56:13   | 829        | 110.4    | 6.1    | 7.2    | 90.0  | AGGRESSIVE
18:56:13   | 745        | 41.6     | 1.1    | 1.1    | 20.0  | SAFE      
18:56:13   | 734        | 43.8     | 2.1    | 2.7    | 13.0  | SAFE      
18:56:13   | 729        | 45.0     | 2.6    | 2.5    | 0.0   | SAFE      
18:56:13   | 727        | 63.7     | 5.4    | 3.4    | 40.0  | MODERATE  
18:56:13   | 726        | 68.7     | 4.1    | 5.7    | 40.0  | MODERATE  
18:56:12   | 626        | 57.3     | 2.5    | 2.2    | 11.0  | SAFE      
18:56:12   | 624        | 61.8     | 3.7    | 3.5    | 53.0  | MODERATE  
18:56:12   | 612        | 43.8     | 1.8    | 1.0    | 14.0  | SAFE      
18:56:12   | 575        | 46.0     | 2.3    | 1.4    | 25.0  | SAFE      
18:56:12   | 559        | 58.9     | 1.9    | 1.9    | 19.0  | SAFE      
18:56:12   | 559        | 48.7     | 1.4    | 1.6    | 8.0   | SAFE      
18:56:12   | 556        | 58.7     | 2.0    | 1.5    | 29.0  | SAFE      
18:56:12   | 534        | 41.4     | 2.8    | 1.7    | 29.0  | SAFE      
18:56:12   | 513        | 76.0     | 6.0    | 4.7    | 50.0  | MODERATE  
18:56:12   | 448        | 55.4     | 1.8    | 1.8    | 15.0  | SAFE      
18:56:12   | 412        | 117.3    | 7.4    | 6.9    | 72.0  | AGGRESSIVE
18:56:12   | 346        | 42.8     | 1.7    | 2.7    | 19.0  | SAFE      
18:56:12   | 322        | 58.7     | 1.3    | 2.2    | 19.0  | SAFE      
18:56:12   | 316        | 46.5     | 2.3    | 1.0    | 9.0   | SAFE      
18:56:12   | 275        | 71.3     | 5.6    | 4.6    | 66.0  | MODERATE  
18:56:12   | 261        | 59.7     | 1.6    | 2.8    | 1.0   | SAFE      
18:56:12   | 260        | 44.8     | 2.0    | 2.3    | 5.0   | SAFE      
18:56:12   | 228        | 71.0     | 3.2    | 3.5    | 67.0  | MODERATE  
18:56:12   | 219        | 41.4     | 1.4    | 1.9    | 15.0  | SAFE      
18:56:12   | 158        | 52.2     | 1.2    | 1.2    | 10.0  | SAFE      
18:56:12   | 150        | 85.9     | 7.4    | 6.4    | 72.0  | AGGRESSIVE
18:56:12   | 146        | 76.5     | 5.4    | 4.5    | 59.0  | MODERATE  
18:56:11   | 113        | 42.8     | 1.9    | 1.7    | 23.0  | SAFE      
18:56:11   | 110        | 49.3     | 1.7    | 2.6    | 30.0  | SAFE      
18:56:11   | 74         | 49.7     | 2.1    | 2.5    | 16.0  | SAFE      
18:56:11   | 30         | 83.8     | 8.0    | 8.9    | 88.0  | AGGRESSIVE
18:55:13   | 979        | 115.2    | 7.3    | 6.8    | 84.0  | AGGRESSIVE
18:55:13   | 965        | 72.6     | 4.7    | 5.9    | 44.0  | MODERATE  
18:55:13   | 944        | 43.0     | 2.2    | 2.3    | 6.0   | SAFE      
18:55:13   | 937        | 43.9     | 2.2    | 1.9    | 6.0   | SAFE      
18:55:13   | 914        | 41.3     | 2.2    | 2.0    | 21.0  | SAFE      
18:55:13   | 855        | 53.8     | 1.1    | 1.9    | 12.0  | SAFE      
18:55:13   | 855        | 41.3     | 2.4    | 2.1    | 25.0  | SAFE      
18:55:13   | 811        | 58.1     | 2.0    | 2.8    | 12.0  | SAFE      
18:55:13   | 760        | 57.7     | 1.2    | 1.4    | 0.0   | SAFE      
18:55:13   | 721        | 58.6     | 2.7    | 1.8    | 10.0  | SAFE      
18:55:13   | 714        | 42.0     | 1.8    | 1.4    | 16.0  | SAFE      
18:55:12   | 649        | 75.3     | 4.7    | 4.8    | 70.0  | MODERATE  
18:55:12   | 576        | 76.2     | 4.7    | 5.4    | 43.0  | MODERATE  
18:55:12   | 510        | 59.9     | 2.7    | 1.1    | 14.0  | SAFE      
18:55:12   | 499        | 40.8     | 1.1    | 1.1    | 22.0  | SAFE      
18:55:12   | 495        | 51.5     | 2.2    | 2.3    | 0.0   | SAFE      
18:55:12   | 452        | 50.3     | 2.6    | 1.2    | 3.0   | SAFE      
18:55:12   | 413        | 45.1     | 1.7    | 2.3    | 15.0  | SAFE      
18:55:12   | 371        | 59.5     | 2.6    | 2.9    | 13.0  | SAFE      
18:55:12   | 363        | 45.0     | 2.7    | 1.8    | 20.0  | SAFE      
18:55:12   | 319        | 49.2     | 2.8    | 2.1    | 8.0   | SAFE      
18:55:12   | 307        | 113.9    | 8.8    | 7.7    | 85.0  | AGGRESSIVE
18:55:11   | 19         | 60.9     | 3.7    | 4.6    | 65.0  | MODERATE  
18:54:13   | 987        | 52.2     | 1.5    | 1.1    | 29.0  | SAFE      
18:54:13   | 985        | 41.3     | 1.9    | 1.9    | 25.0  | SAFE      
18:54:13   | 918        | 48.4     | 2.7    | 2.0    | 6.0   | SAFE      
18:54:13   | 837        | 77.6     | 5.5    | 5.3    | 49.0  | MODERATE  
18:54:13   | 823        | 59.9     | 2.6    | 1.8    | 15.0  | SAFE      
18:54:13   | 802        | 45.7     | 2.8    | 2.3    | 1.0   | SAFE      
18:54:13   | 792        | 90.4     | 7.9    | 7.7    | 99.0  | AGGRESSIVE
18:54:13   | 776        | 45.4     | 2.7    | 1.2    | 14.0  | SAFE      
18:54:13   | 747        | 77.7     | 4.9    | 3.2    | 60.0  | MODERATE  
18:54:13   | 723        | 59.3     | 2.9    | 2.8    | 18.0  | SAFE      
18:54:12   | 686        | 65.8     | 5.5    | 3.4    | 36.0  | MODERATE  
18:54:12   | 669        | 55.7     | 1.0    | 2.0    | 17.0  | SAFE      
18:54:12   | 660        | 60.2     | 4.0    | 4.2    | 33.0  | MODERATE  
18:54:12   | 659        | 70.7     | 4.4    | 5.2    | 60.0  | MODERATE  
18:54:12   | 643        | 71.3     | 3.1    | 3.6    | 58.0  | MODERATE  
18:54:12   | 626        | 43.1     | 2.8    | 2.1    | 15.0  | SAFE      
18:54:12   | 609        | 48.5     | 2.5    | 2.5    | 19.0  | SAFE      
18:54:12   | 572        | 52.0     | 1.8    | 1.4    | 25.0  | SAFE      
18:54:12   | 533        | 44.8     | 2.9    | 1.6    | 29.0  | SAFE      
18:54:12   | 528        | 72.2     | 5.4    | 3.4    | 48.0  | MODERATE  
18:54:12   | 510        | 79.7     | 4.6    | 5.2    | 49.0  | MODERATE  
18:54:12   | 492        | 48.2     | 1.7    | 1.5    | 20.0  | SAFE      
18:54:12   | 490        | 45.6     | 1.6    | 1.9    | 29.0  | SAFE      
18:54:12   | 487        | 40.3     | 2.9    | 2.4    | 29.0  | SAFE      
18:54:12   | 477        | 63.6     | 4.9    | 4.3    | 70.0  | MODERATE  
18:54:12   | 438        | 54.8     | 2.4    | 1.8    | 28.0  | SAFE      
18:54:12   | 415        | 49.9     | 2.8    | 2.6    | 13.0  | SAFE      
18:54:12   | 414        | 51.0     | 1.3    | 2.4    | 19.0  | SAFE      
18:54:12   | 382        | 49.0     | 1.3    | 1.2    | 21.0  | SAFE      
18:54:12   | 353        | 47.2     | 2.6    | 2.5    | 18.0  | SAFE      
18:54:12   | 350        | 56.9     | 2.6    | 2.2    | 27.0  | SAFE      
18:54:12   | 287        | 42.3     | 1.3    | 2.8    | 25.0  | SAFE      
18:54:12   | 260        | 60.5     | 3.3    | 3.1    | 64.0  | MODERATE  
18:54:12   | 217        | 57.0     | 1.8    | 2.7    | 18.0  | SAFE      
18:54:12   | 181        | 102.2    | 7.0    | 8.2    | 88.0  | AGGRESSIVE
18:54:12   | 152        | 58.7     | 2.8    | 1.4    | 6.0   | SAFE      
18:54:11   | 104        | 41.5     | 2.5    | 2.7    | 28.0  | SAFE      
18:54:11   | 91         | 60.3     | 5.2    | 3.9    | 45.0  | MODERATE  
18:54:11   | 87         | 52.5     | 2.9    | 1.3    | 14.0  | SAFE      
18:54:11   | 78         | 79.5     | 4.8    | 5.6    | 62.0  | MODERATE  
18:54:11   | 32         | 55.2     | 2.1    | 1.4    | 17.0  | SAFE      
18:54:11   | 25         | 117.8    | 9.1    | 9.0    | 94.0  | AGGRESSIVE
18:54:11   | 6          | 49.4     | 2.4    | 1.6    | 8.0   | SAFE      
18:53:13   | 997        | 57.1     | 1.1    | 1.4    | 11.0  | SAFE      
18:53:13   | 957        | 41.5     | 2.2    | 2.5    | 9.0   | SAFE      
18:53:13   | 874        | 55.1     | 2.4    | 2.6    | 20.0  | SAFE      
18:53:13   | 869        | 48.5     | 2.2    | 1.5    | 26.0  | SAFE      
18:53:13   | 868        | 63.6     | 3.5    | 3.2    | 48.0  | MODERATE  
18:53:13   | 832        | 55.2     | 1.4    | 1.5    | 8.0   | SAFE      
18:53:13   | 817        | 42.7     | 2.6    | 2.5    | 1.0   | SAFE      
18:53:13   | 760        | 43.2     | 1.5    | 1.5    | 2.0   | SAFE      
18:53:12   | 692        | 54.4     | 2.1    | 2.4    | 26.0  | SAFE      
18:53:12   | 680        | 57.5     | 2.3    | 2.3    | 0.0   | SAFE      
18:53:12   | 668        | 47.3     | 1.9    | 1.7    | 23.0  | SAFE      
18:53:12   | 656        | 93.2     | 6.4    | 9.3    | 96.0  | AGGRESSIVE
18:53:12   | 653        | 53.6     | 1.9    | 1.6    | 1.0   | SAFE      
18:53:12   | 568        | 77.1     | 3.3    | 4.3    | 60.0  | MODERATE  
18:53:12   | 555        | 42.2     | 1.9    | 2.4    | 24.0  | SAFE      
18:53:12   | 543        | 104.5    | 8.3    | 7.0    | 76.0  | AGGRESSIVE
18:53:12   | 525        | 52.5     | 2.0    | 2.0    | 13.0  | SAFE      
18:53:12   | 521        | 52.2     | 2.7    | 2.9    | 12.0  | SAFE      
18:53:12   | 502        | 54.3     | 2.0    | 2.5    | 8.0   | SAFE      
18:53:12   | 474        | 53.8     | 1.4    | 2.4    | 18.0  | SAFE      
18:53:12   | 450        | 42.0     | 2.1    | 2.2    | 8.0   | SAFE      
18:53:12   | 448        | 118.5    | 7.9    | 9.4    | 97.0  | AGGRESSIVE
18:53:12   | 439        | 48.4     | 1.7    | 1.7    | 3.0   | SAFE      
18:53:12   | 426        | 44.1     | 1.3    | 1.2    | 14.0  | SAFE      
18:53:12   | 413        | 73.5     | 5.3    | 3.7    | 39.0  | MODERATE  
18:53:12   | 359        | 40.4     | 2.7    | 1.6    | 18.0  | SAFE      
18:53:12   | 304        | 44.1     | 2.4    | 1.0    | 29.0  | SAFE      
18:53:12   | 281        | 55.9     | 1.5    | 2.7    | 20.0  | SAFE      
18:53:12   | 272        | 101.0    | 9.6    | 8.9    | 87.0  | AGGRESSIVE
18:53:12   | 236        | 58.9     | 3.0    | 2.8    | 19.0  | SAFE      
18:53:12   | 160        | 114.5    | 8.6    | 9.6    | 89.0  | AGGRESSIVE
18:53:11   | 125        | 60.0     | 1.4    | 1.1    | 23.0  | SAFE      
18:53:11   | 92         | 52.8     | 2.7    | 2.5    | 1.0   | SAFE      
18:53:11   | 81         | 72.8     | 4.7    | 4.0    | 50.0  | MODERATE  
18:53:11   | 16         | 51.5     | 2.8    | 1.8    | 10.0  | SAFE      
18:52:13   | 989        | 50.3     | 1.1    | 2.6    | 15.0  | SAFE      
18:52:13   | 974        | 44.1     | 2.2    | 1.2    | 4.0   | SAFE      
18:52:13   | 941        | 79.7     | 5.0    | 3.5    | 33.0  | MODERATE  
18:52:13   | 927        | 49.6     | 2.0    | 2.2    | 18.0  | SAFE      
18:52:13   | 919        | 48.4     | 2.1    | 1.2    | 22.0  | SAFE      
18:52:13   | 917        | 46.9     | 1.7    | 2.8    | 18.0  | SAFE      
18:52:13   | 814        | 48.3     | 1.9    | 2.0    | 2.0   | SAFE      
18:52:13   | 767        | 50.4     | 1.2    | 1.5    | 25.0  | SAFE      
18:52:13   | 748        | 42.0     | 3.0    | 1.8    | 0.0   | SAFE      
18:52:13   | 739        | 43.4     | 2.0    | 1.5    | 21.0  | SAFE      
18:52:13   | 716        | 52.0     | 1.3    | 1.3    | 15.0  | SAFE      
18:52:13   | 706        | 52.9     | 1.6    | 1.4    | 19.0  | SAFE      
18:52:12   | 692        | 52.2     | 2.6    | 2.1    | 13.0  | SAFE      
18:52:12   | 549        | 52.6     | 2.3    | 2.0    | 23.0  | SAFE      
18:52:12   | 427        | 49.3     | 1.8    | 1.7    | 1.0   | SAFE      
18:52:12   | 398        | 71.9     | 5.6    | 5.4    | 61.0  | MODERATE  
18:52:12   | 282        | 78.8     | 4.5    | 4.5    | 67.0  | MODERATE  
18:52:12   | 179        | 51.0     | 2.2    | 2.2    | 1.0   | SAFE      
18:52:12   | 155        | 47.2     | 1.1    | 2.2    | 2.0   | SAFE      
18:52:11   | 93         | 63.7     | 5.8    | 5.0    | 60.0  | MODERATE  
18:52:11   | 79         | 58.6     | 2.2    | 2.9    | 3.0   | SAFE      
18:52:11   | 73         | 66.9     | 3.7    | 5.9    | 47.0  | MODERATE  
18:52:11   | 50         | 64.4     | 5.1    | 4.4    | 32.0  | MODERATE  
18:52:11   | 42         | 46.6     | 1.2    | 1.3    | 12.0  | SAFE      
18:52:11   | 35         | 50.6     | 2.0    | 2.7    | 23.0  | SAFE      
18:52:11   | 8          | 51.6     | 1.6    | 2.4    | 6.0   | SAFE      
18:51:13   | 980        | 106.6    | 9.7    | 7.0    | 96.0  | AGGRESSIVE
18:51:13   | 949        | 76.6     | 4.5    | 4.9    | 38.0  | MODERATE  
18:51:13   | 912        | 74.5     | 3.4    | 5.8    | 61.0  | MODERATE  
18:51:13   | 864        | 50.6     | 1.2    | 1.3    | 12.0  | SAFE      
18:51:13   | 857        | 62.1     | 5.1    | 3.8    | 49.0  | MODERATE  
18:51:13   | 836        | 84.1     | 8.8    | 7.4    | 96.0  | AGGRESSIVE
18:51:13   | 715        | 102.1    | 7.3    | 7.2    | 89.0  | AGGRESSIVE
18:51:12   | 691        | 43.0     | 2.5    | 1.7    | 19.0  | SAFE      
18:51:12   | 686        | 44.9     | 1.4    | 1.4    | 4.0   | SAFE      
18:51:12   | 632        | 49.1     | 2.8    | 2.6    | 26.0  | SAFE      
18:51:12   | 616        | 52.6     | 1.6    | 1.8    | 28.0  | SAFE      
18:51:12   | 614        | 57.3     | 2.6    | 2.7    | 23.0  | SAFE      
18:51:12   | 598        | 98.2     | 9.2    | 6.7    | 85.0  | AGGRESSIVE
18:51:12   | 581        | 47.7     | 1.2    | 1.5    | 2.0   | SAFE      
18:51:12   | 578        | 55.2     | 1.1    | 2.0    | 5.0   | SAFE      
18:51:12   | 561        | 68.1     | 3.9    | 4.7    | 58.0  | MODERATE  
18:51:12   | 549        | 47.1     | 2.6    | 1.1    | 2.0   | SAFE      
18:51:12   | 489        | 45.7     | 2.5    | 1.3    | 26.0  | SAFE      
18:51:12   | 460        | 50.5     | 1.1    | 3.0    | 14.0  | SAFE      
18:51:12   | 444        | 50.2     | 1.1    | 2.0    | 1.0   | SAFE      
18:51:12   | 389        | 42.8     | 1.2    | 1.5    | 22.0  | SAFE      
18:51:12   | 353        | 48.6     | 1.7    | 1.6    | 7.0   | SAFE      
18:51:12   | 349        | 47.3     | 1.1    | 1.5    | 13.0  | SAFE      
18:51:12   | 321        | 43.8     | 1.9    | 2.4    | 0.0   | SAFE      
18:51:12   | 310        | 44.6     | 2.0    | 2.9    | 29.0  | SAFE      
18:51:12   | 278        | 63.7     | 3.9    | 5.3    | 34.0  | MODERATE  
18:51:12   | 265        | 49.4     | 1.4    | 1.7    | 20.0  | SAFE      
18:51:12   | 247        | 41.0     | 2.3    | 2.4    | 19.0  | SAFE      
18:51:12   | 241        | 52.9     | 1.1    | 2.8    | 27.0  | SAFE      
18:51:12   | 221        | 53.8     | 2.6    | 1.3    | 11.0  | SAFE      
18:51:12   | 194        | 41.3     | 1.3    | 2.7    | 7.0   | SAFE      
18:51:12   | 193        | 52.9     | 2.4    | 2.8    | 30.0  | SAFE      
18:51:11   | 140        | 67.7     | 5.1    | 3.1    | 52.0  | MODERATE  
18:51:11   | 130        | 72.9     | 3.6    | 3.6    | 49.0  | MODERATE  
18:51:11   | 108        | 53.6     | 1.6    | 1.1    | 29.0  | SAFE      
18:51:11   | 102        | 48.7     | 1.7    | 1.3    | 3.0   | SAFE      
18:51:11   | 71         | 56.2     | 1.8    | 2.8    | 16.0  | SAFE      
18:51:11   | 20         | 49.5     | 1.3    | 2.0    | 30.0  | SAFE      
18:51:11   | 19         | 77.3     | 5.7    | 4.1    | 38.0  | MODERATE  
18:50:13   | 931        | 46.2     | 1.5    | 2.7    | 27.0  | SAFE      
18:50:13   | 858        | 115.4    | 7.8    | 6.3    | 88.0  | AGGRESSIVE
18:50:13   | 851        | 56.5     | 1.4    | 1.8    | 14.0  | SAFE      
18:50:13   | 743        | 77.2     | 4.1    | 3.0    | 47.0  | MODERATE  
18:50:12   | 563        | 43.8     | 2.4    | 1.8    | 24.0  | SAFE      
18:50:12   | 543        | 49.7     | 2.1    | 2.1    | 9.0   | SAFE      
18:50:12   | 495        | 44.4     | 2.6    | 1.6    | 23.0  | SAFE      
18:50:12   | 476        | 106.8    | 9.8    | 9.4    | 93.0  | AGGRESSIVE
18:50:12   | 464        | 57.8     | 2.2    | 2.0    | 13.0  | SAFE      
18:50:12   | 461        | 59.9     | 2.6    | 1.7    | 25.0  | SAFE      
18:50:12   | 401        | 43.7     | 2.6    | 2.5    | 23.0  | SAFE      
18:50:12   | 351        | 52.4     | 1.2    | 2.4    | 0.0   | SAFE      
18:50:12   | 334        | 49.3     | 1.2    | 1.4    | 10.0  | SAFE      
18:50:12   | 319        | 46.8     | 2.1    | 1.4    | 3.0   | SAFE      
18:50:12   | 313        | 52.0     | 1.6    | 2.5    | 14.0  | SAFE      
18:50:12   | 279        | 40.0     | 1.2    | 1.8    | 16.0  | SAFE      
18:50:12   | 278        | 58.3     | 2.5    | 2.7    | 2.0   | SAFE      
18:50:12   | 216        | 56.7     | 2.8    | 2.3    | 30.0  | SAFE      
18:50:12   | 216        | 111.1    | 9.5    | 9.5    | 81.0  | AGGRESSIVE
18:50:12   | 178        | 77.7     | 5.0    | 4.5    | 59.0  | MODERATE  
18:50:12   | 168        | 51.0     | 1.6    | 2.0    | 23.0  | SAFE      
18:50:11   | 95         | 40.1     | 1.1    | 1.2    | 4.0   | SAFE      
18:50:11   | 63         | 54.0     | 2.9    | 2.4    | 4.0   | SAFE      
18:50:11   | 20         | 42.9     | 1.7    | 1.4    | 11.0  | SAFE      
18:49:13   | 973        | 51.5     | 1.1    | 2.2    | 27.0  | SAFE      
18:49:13   | 936        | 54.3     | 1.4    | 2.4    | 9.0   | SAFE      
